epoch,train_accuracy,val_accuracy,train_loss,val_loss,train_top5_accuracy,val_top5_accuracy
19,0.49968889355659485,0.6130000352859497,1.5989747047424316,1.0959551334381104,0.9183111190795898,0.9620000720024109
20,0.49766668677330017,0.6232000589370728,1.627914547920227,1.1196539402008057,0.9175111055374146,0.9570000171661377
21,0.5120000243186951,0.6018000245094299,1.6050899028778076,1.1338119506835938,0.9210222363471985,0.9580000638961792
22,0.508222222328186,0.6122000217437744,1.5979191064834595,1.0948690176010132,0.9194444417953491,0.968000054359436
23,0.5185777544975281,0.6304000020027161,1.5728648900985718,1.0741949081420898,0.9226666688919067,0.9670000672340393
24,0.522777795791626,0.6262000203132629,1.5757545232772827,1.0847405195236206,0.9222666621208191,0.9694000482559204
25,0.5370444655418396,0.6360000371932983,1.5416158437728882,1.052633285522461,0.9319333434104919,0.967400074005127
26,0.5411999821662903,0.6374000310897827,1.5208021402359009,1.0286808013916016,0.9319333434104919,0.966200053691864
27,0.5419333577156067,0.6546000242233276,1.5326673984527588,1.024210810661316,0.933222234249115,0.9718000292778015
28,0.5536222457885742,0.6722000241279602,1.5093095302581787,0.9566211104393005,0.9355111122131348,0.9738000631332397
29,0.5561110973358154,0.6612000465393066,1.5059528350830078,0.9764426350593567,0.9366222620010376,0.9752000570297241
30,0.5624222159385681,0.65420001745224,1.4994697570800781,1.0127558708190918,0.938955545425415,0.9708000421524048
31,0.5693111419677734,0.6712000370025635,1.4788588285446167,0.9405488967895508,0.9411333203315735,0.9748000502586365
32,0.5662000179290771,0.6924000382423401,1.4791706800460815,0.9238124489784241,0.9390000104904175,0.9756000638008118
33,0.5678889155387878,0.6548000574111938,1.4721651077270508,1.0186659097671509,0.9382889270782471,0.9742000699043274
34,0.5835333466529846,0.6960000395774841,1.457783579826355,0.8807389140129089,0.9426888823509216,0.9812000393867493
35,0.5723111033439636,0.6780000329017639,1.4627455472946167,0.9177179932594299,0.9413333535194397,0.9764000177383423
36,0.5869333148002625,0.7082000374794006,1.439711332321167,0.8838723301887512,0.9457777738571167,0.9790000319480896
37,0.5945555567741394,0.7054000496864319,1.4324477910995483,0.8799020648002625,0.9467111229896545,0.9778000712394714
38,0.5981333255767822,0.701200008392334,1.4198017120361328,0.8865293264389038,0.9491555690765381,0.9800000190734863
39,0.6082888841629028,0.7228000164031982,1.401500940322876,0.8199320435523987,0.9517999887466431,0.9848000407218933
40,0.6053777933120728,0.7310000061988831,1.4066144227981567,0.8654900789260864,0.949066698551178,0.9782000184059143
41,0.6145111322402954,0.7288000583648682,1.380693793296814,0.8250298500061035,0.952488899230957,0.9806000590324402
42,0.6119111180305481,0.7444000244140625,1.3860453367233276,0.7709650993347168,0.9497777819633484,0.985200047492981
43,0.6188666820526123,0.7252000570297241,1.3909746408462524,0.8073427081108093,0.9516666531562805,0.982200026512146
44,0.6251333355903625,0.7362000346183777,1.3643282651901245,0.8071003556251526,0.9550666809082031,0.987000048160553
45,0.6201333403587341,0.7438000440597534,1.3817901611328125,0.77644944190979,0.954466700553894,0.984000027179718
46,0.6281111240386963,0.7526000142097473,1.3575156927108765,0.7475942373275757,0.9541777968406677,0.984000027179718
47,0.632888913154602,0.7506000399589539,1.3434182405471802,0.7574706673622131,0.9572222232818604,0.9844000339508057
48,0.6419333219528198,0.7506000399589539,1.3248398303985596,0.7569538354873657,0.9588666558265686,0.9834000468254089
49,0.6450889110565186,0.758400022983551,1.3375810384750366,0.7253842353820801,0.9588000178337097,0.9862000346183777
50,0.6458222270011902,0.740600049495697,1.3137686252593994,0.7751902341842651,0.9594889283180237,0.982200026512146
51,0.6479333639144897,0.761400043964386,1.327519416809082,0.7347825765609741,0.9575333595275879,0.987000048160553
52,0.6391555666923523,0.7620000243186951,1.337425708770752,0.7408907413482666,0.9568222165107727,0.985200047492981
53,0.6475333571434021,0.7570000290870667,1.3080300092697144,0.7548097968101501,0.9574666619300842,0.9878000617027283
54,0.6466222405433655,0.7432000637054443,1.3132569789886475,0.7513200640678406,0.9601333737373352,0.9846000671386719
55,0.6487777829170227,0.7832000255584717,1.3138738870620728,0.6816603541374207,0.95942223072052,0.9866000413894653
56,0.6563555598258972,0.7682000398635864,1.2984482049942017,0.7259412407875061,0.9607555866241455,0.98580002784729
57,0.6557778120040894,0.7626000642776489,1.3047735691070557,0.715086042881012,0.9605111479759216,0.9836000204086304
58,0.6668222546577454,0.7682000398635864,1.2799495458602905,0.7125165462493896,0.9634000062942505,0.9862000346183777
59,0.6483111381530762,0.7734000086784363,1.330973744392395,0.7046927809715271,0.9586889147758484,0.9874000549316406
60,0.6567333340644836,0.7628000378608704,1.3015422821044922,0.7159817814826965,0.9615777730941772,0.9862000346183777
61,0.6694444417953491,0.7656000256538391,1.281849980354309,0.7201306223869324,0.9648666977882385,0.9876000285148621
62,0.6675778031349182,0.7814000248908997,1.2684111595153809,0.6660672426223755,0.9616888761520386,0.988800048828125
63,0.6744444370269775,0.7768000364303589,1.2622168064117432,0.659827470779419,0.9636444449424744,0.9892000555992126
64,0.67448890209198,0.7848000526428223,1.2643871307373047,0.6458936929702759,0.9641777873039246,0.9902000427246094
65,0.6659555435180664,0.785800039768219,1.2993806600570679,0.6727336049079895,0.9615777730941772,0.9884000420570374
66,0.6829777956008911,0.7890000343322754,1.26758873462677,0.62093186378479,0.9663333296775818,0.9914000630378723
67,0.68057781457901,0.7948000431060791,1.2493189573287964,0.6424036026000977,0.9655333161354065,0.9892000555992126
68,0.6709111332893372,0.7898000478744507,1.277677297592163,0.6302378177642822,0.9646000266075134,0.9902000427246094
69,0.6767777800559998,0.7898000478744507,1.263553261756897,0.6482412815093994,0.9642000198364258,0.9908000230789185
70,0.6841333508491516,0.7962000370025635,1.2452523708343506,0.638141930103302,0.9680222272872925,0.9896000623703003
71,0.6718444228172302,0.8028000593185425,1.2812103033065796,0.6292197704315186,0.9618000388145447,0.9892000555992126
72,0.6899333596229553,0.8010000586509705,1.2401245832443237,0.6123877167701721,0.9681333303451538,0.9916000366210938
73,0.6771555542945862,0.8016000390052795,1.2736817598342896,0.6242306232452393,0.9644444584846497,0.9902000427246094
74,0.6861333250999451,0.8008000254631042,1.2213338613510132,0.6039953231811523,0.9644222259521484,0.9908000230789185
75,0.6928889155387878,0.8056000471115112,1.229231595993042,0.5906357765197754,0.966355562210083,0.9894000291824341
76,0.6949333548545837,0.7808000445365906,1.2188310623168945,0.6332065463066101,0.9685333371162415,0.9896000623703003
77,0.6876888871192932,0.8062000274658203,1.2201504707336426,0.5996276140213013,0.9661111235618591,0.992400050163269
78,0.6931333541870117,0.8016000390052795,1.233537197113037,0.6068781614303589,0.9683555960655212,0.99180006980896
79,0.6968222260475159,0.8152000308036804,1.216446876525879,0.5906141996383667,0.9680444598197937,0.9902000427246094
80,0.7057999968528748,0.806600034236908,1.1885473728179932,0.5963181853294373,0.9688667058944702,0.9912000298500061
81,0.6885777711868286,0.7998000383377075,1.2399356365203857,0.6145109534263611,0.9653555750846863,0.9882000684738159
82,0.6925555467605591,0.8212000131607056,1.2372479438781738,0.5581614971160889,0.9669555425643921,0.9926000237464905
83,0.7031555771827698,0.8022000193595886,1.2050774097442627,0.6101700663566589,0.9693999886512756,0.9900000691413879
84,0.6982889175415039,0.8086000680923462,1.212148904800415,0.5973689556121826,0.9688000082969666,0.9900000691413879
85,0.7066444754600525,0.8134000301361084,1.1928350925445557,0.5816565752029419,0.9712889194488525,0.9926000237464905
86,0.7103111147880554,0.8152000308036804,1.1722527742385864,0.5675402879714966,0.9720444679260254,0.992400050163269
87,0.7136666774749756,0.8106000423431396,1.1698517799377441,0.5681546330451965,0.9709333181381226,0.9908000230789185
88,0.7027111053466797,0.8158000111579895,1.201650857925415,0.6045507788658142,0.9691555500030518,0.9920000433921814
89,0.7109555602073669,0.8248000144958496,1.1988215446472168,0.5534882545471191,0.970644474029541,0.99180006980896
90,0.7149333357810974,0.8178000450134277,1.1840260028839111,0.5590308308601379,0.9708444476127625,0.9916000366210938
91,0.727066695690155,0.8206000328063965,1.1226907968521118,0.5533958673477173,0.9728666543960571,0.990600049495697
92,0.7041333317756653,0.829800009727478,1.2324213981628418,0.5431727766990662,0.9688667058944702,0.99180006980896
93,0.7168444395065308,0.8318000435829163,1.1760436296463013,0.5316236615180969,0.9715999960899353,0.9932000637054443
94,0.7335555553436279,0.8256000280380249,1.128422737121582,0.5303548574447632,0.9750222563743591,0.9932000637054443
95,0.7176889181137085,0.8340000510215759,1.1825653314590454,0.5156509280204773,0.9719111323356628,0.9920000433921814
96,0.7193999886512756,0.8318000435829163,1.1617772579193115,0.518171489238739,0.9723111391067505,0.9948000311851501
97,0.7201777696609497,0.8370000123977661,1.1773886680603027,0.5184543132781982,0.9719555377960205,0.9922000765800476
98,0.724133312702179,0.8286000490188599,1.1702203750610352,0.5289517045021057,0.9726444482803345,0.9912000298500061
99,0.7272666692733765,0.8188000321388245,1.1429599523544312,0.5666879415512085,0.9734889268875122,0.9912000298500061
100,0.7334666848182678,0.8222000598907471,1.144239902496338,0.5379900932312012,0.9754666686058044,0.9922000765800476
101,0.718999981880188,0.8362000584602356,1.193650484085083,0.5166290998458862,0.9723333716392517,0.9922000765800476
102,0.7304666638374329,0.8352000117301941,1.1551340818405151,0.5061017870903015,0.974577784538269,0.9920000433921814
103,0.7378444671630859,0.8280000686645508,1.132358431816101,0.5253742933273315,0.9764444828033447,0.992400050163269
104,0.7345333695411682,0.8320000171661377,1.1289317607879639,0.51015305519104,0.9751999974250793,0.993600070476532
105,0.7315999865531921,0.8348000645637512,1.14712393283844,0.5189417600631714,0.9753111004829407,0.992400050163269
106,0.7273555397987366,0.8350000381469727,1.1412423849105835,0.5258759260177612,0.9725333452224731,0.992400050163269
107,0.7303333282470703,0.8396000266075134,1.132622480392456,0.5286647081375122,0.9738444685935974,0.9928000569343567
108,0.7256888747215271,0.8270000219345093,1.1762853860855103,0.5387489795684814,0.9732222557067871,0.992400050163269
109,0.7339555621147156,0.8424000144004822,1.1457607746124268,0.5100051760673523,0.9741777777671814,0.9928000569343567
110,0.7352666854858398,0.8332000374794006,1.1530886888504028,0.5218784213066101,0.9751111268997192,0.993600070476532
111,0.7404666543006897,0.8488000631332397,1.106134057044983,0.4731294512748718,0.9749777913093567,0.9934000372886658
112,0.741777777671814,0.8416000604629517,1.104738473892212,0.5123072862625122,0.9755333662033081,0.9916000366210938
113,0.7362222075462341,0.8524000644683838,1.1289148330688477,0.4840840697288513,0.9746666550636292,0.9928000569343567
114,0.736133337020874,0.8306000232696533,1.1240566968917847,0.5127005577087402,0.9737777709960938,0.9916000366210938
115,0.7537111043930054,0.8392000198364258,1.0835013389587402,0.47838518023490906,0.9780444502830505,0.9926000237464905
116,0.7319777607917786,0.8532000184059143,1.1478596925735474,0.47961485385894775,0.9731555581092834,0.99180006980896
117,0.750177800655365,0.8514000177383423,1.092962622642517,0.4723479151725769,0.9778888821601868,0.992400050163269
118,0.7391555905342102,0.8478000164031982,1.129770278930664,0.48070794343948364,0.9749777913093567,0.9930000305175781
119,0.7590000033378601,0.8386000394821167,1.0609050989151,0.5118905305862427,0.9785333275794983,0.9926000237464905
120,0.749666690826416,0.8442000150680542,1.0847586393356323,0.4697794020175934,0.977577805519104,0.9926000237464905
121,0.7557555437088013,0.8566000461578369,1.0834141969680786,0.47399553656578064,0.9782000184059143,0.993600070476532
122,0.7387111186981201,0.8496000170707703,1.126261830329895,0.4790780544281006,0.9746888875961304,0.993600070476532
123,0.7575333714485168,0.8510000109672546,1.0846630334854126,0.4605642259120941,0.9792222380638123,0.9926000237464905
124,0.7539555430412292,0.8578000664710999,1.0864663124084473,0.44913873076438904,0.9780444502830505,0.9942000508308411
125,0.7535777688026428,0.8512000441551208,1.0841917991638184,0.49053025245666504,0.9776666760444641,0.9940000176429749
126,0.7596889138221741,0.8598000407218933,1.0685683488845825,0.443854421377182,0.9785555601119995,0.9946000576019287
127,0.7503111362457275,0.8510000109672546,1.0804318189620972,0.4754112660884857,0.9782666563987732,0.9944000244140625
128,0.7475555539131165,0.8490000367164612,1.104332447052002,0.47847849130630493,0.9771777987480164,0.993600070476532
129,0.7515555620193481,0.8528000116348267,1.095497727394104,0.4573701322078705,0.9778888821601868,0.9946000576019287
130,0.7734000086784363,0.8556000590324402,1.0249102115631104,0.44919073581695557,0.9820666909217834,0.9950000643730164
131,0.7564889192581177,0.8518000245094299,1.0951021909713745,0.4677545130252838,0.977222204208374,0.9944000244140625
132,0.7422000169754028,0.8552000522613525,1.1142315864562988,0.4401687681674957,0.974755585193634,0.9946000576019287
133,0.7661111354827881,0.8640000224113464,1.0540425777435303,0.4331754148006439,0.9799777865409851,0.9944000244140625
134,0.7486222386360168,0.8634000420570374,1.1222676038742065,0.44956934452056885,0.9770889282226562,0.9958000183105469
135,0.7560222148895264,0.8618000149726868,1.0832263231277466,0.4404107630252838,0.9782888889312744,0.9942000508308411
136,0.7576444745063782,0.8628000617027283,1.079379677772522,0.4509076476097107,0.9786888957023621,0.9942000508308411
137,0.756600022315979,0.8670000433921814,1.0877346992492676,0.4652004539966583,0.9773555397987366,0.9946000576019287
138,0.7629333138465881,0.8594000339508057,1.0855985879898071,0.4562290608882904,0.9793333411216736,0.9948000311851501
139,0.768666684627533,0.8664000630378723,1.0641603469848633,0.42530959844589233,0.9816444516181946,0.9948000311851501
140,0.7631999850273132,0.870400071144104,1.0883644819259644,0.4261649250984192,0.9789555668830872,0.9944000244140625
141,0.7584222555160522,0.8652000427246094,1.1105425357818604,0.4284287691116333,0.9776444435119629,0.9946000576019287
142,0.7785555720329285,0.86080002784729,1.0322085618972778,0.4302351772785187,0.9818444848060608,0.9944000244140625
143,0.7707777619361877,0.8754000663757324,1.069787621498108,0.4059377610683441,0.9794889092445374,0.9940000176429749
144,0.7723555564880371,0.8700000643730164,1.0364906787872314,0.4232320487499237,0.9798444509506226,0.9934000372886658
145,0.7828222513198853,0.8718000650405884,1.0443458557128906,0.4114408791065216,0.9822222590446472,0.993600070476532
146,0.7774222493171692,0.8744000196456909,1.048863410949707,0.43717101216316223,0.9805777668952942,0.9938000440597534
147,0.7833555936813354,0.8714000582695007,1.0483355522155762,0.40990275144577026,0.9836888909339905,0.9942000508308411
148,0.779533326625824,0.8692000508308411,1.0271443128585815,0.42805781960487366,0.9811555743217468,0.9950000643730164
149,0.7767555713653564,0.8670000433921814,1.044432520866394,0.4117659330368042,0.9805555939674377,0.9934000372886658
150,0.7712222337722778,0.8710000514984131,1.0413979291915894,0.42091432213783264,0.9796444773674011,0.9948000311851501
151,0.7889333367347717,0.8778000473976135,1.0163408517837524,0.3855641782283783,0.9821110963821411,0.9956000447273254
152,0.7771111130714417,0.8752000331878662,1.0224798917770386,0.40031948685646057,0.982200026512146,0.9938000440597534
153,0.7903333306312561,0.870400071144104,1.0027267932891846,0.4087272882461548,0.9826444387435913,0.9940000176429749
154,0.7908666729927063,0.8752000331878662,1.0139760971069336,0.4115321934223175,0.9836666584014893,0.9950000643730164
155,0.7761555910110474,0.8662000298500061,1.0195298194885254,0.4089045822620392,0.9798666834831238,0.9950000643730164
156,0.7761111259460449,0.8706000447273254,1.0605262517929077,0.4126213490962982,0.980911135673523,0.9944000244140625
157,0.7904888987541199,0.8756000399589539,0.9929519295692444,0.39606285095214844,0.9831555485725403,0.9938000440597534
158,0.79093337059021,0.8676000237464905,1.000710368156433,0.40873220562934875,0.9833999872207642,0.9946000576019287
159,0.7818222045898438,0.8774000406265259,1.0202265977859497,0.39775824546813965,0.9818222522735596,0.9948000311851501
160,0.7825999855995178,0.8734000325202942,1.0290026664733887,0.39971834421157837,0.9828667044639587,0.993600070476532
161,0.7974666953086853,0.8786000609397888,1.003462314605713,0.38559940457344055,0.983311116695404,0.9930000305175781
162,0.8019999861717224,0.8778000473976135,0.988434374332428,0.4006272256374359,0.9841777682304382,0.9942000508308411
163,0.7900000214576721,0.8790000677108765,0.9988000392913818,0.38805145025253296,0.9826889038085938,0.9948000311851501
164,0.7878222465515137,0.8808000683784485,1.007598876953125,0.3825574517250061,0.983044445514679,0.9946000576019287
165,0.7958444356918335,0.8696000576019287,0.9915998578071594,0.41348883509635925,0.9844444394111633,0.9944000244140625
166,0.7958000302314758,0.8802000284194946,0.9916236400604248,0.37364402413368225,0.985622227191925,0.9942000508308411
167,0.7964444756507874,0.8794000148773193,0.9900342226028442,0.3860448896884918,0.9840444326400757,0.9944000244140625
168,0.7981555461883545,0.8838000297546387,1.0083035230636597,0.3859403431415558,0.9841111302375793,0.995400071144104
169,0.7885333299636841,0.8824000358581543,1.0136489868164062,0.3745597302913666,0.9822222590446472,0.9948000311851501
170,0.7979111075401306,0.8818000555038452,0.9874393343925476,0.368889182806015,0.9841555953025818,0.9950000643730164
171,0.7888222336769104,0.8830000162124634,1.0247166156768799,0.37305840849876404,0.982711136341095,0.9948000311851501
172,0.8003777861595154,0.8782000541687012,0.9794147610664368,0.38531726598739624,0.9839333295822144,0.9950000643730164
173,0.802911102771759,0.8874000310897827,0.9698659777641296,0.3481505513191223,0.9846222400665283,0.9952000379562378
174,0.8005555868148804,0.883400022983551,0.9862669110298157,0.36838799715042114,0.9840888977050781,0.9960000514984131
175,0.8071333169937134,0.886400043964386,0.9564760327339172,0.3675565719604492,0.9848000407218933,0.9950000643730164
176,0.809511125087738,0.881600022315979,0.981445848941803,0.36510536074638367,0.9859777688980103,0.9960000514984131
177,0.8045555353164673,0.884600043296814,0.9839621782302856,0.38530489802360535,0.9835333228111267,0.9942000508308411
178,0.8022666573524475,0.888200044631958,0.982542872428894,0.385079950094223,0.9852222204208374,0.9950000643730164
179,0.812155544757843,0.8844000697135925,0.9705567955970764,0.3826465904712677,0.9857333302497864,0.9946000576019287
180,0.8076444268226624,0.891800045967102,0.9881713390350342,0.3615780472755432,0.9859333634376526,0.9962000250816345
181,0.8028888702392578,0.8854000568389893,0.9753968715667725,0.37660709023475647,0.9855111241340637,0.9944000244140625
182,0.8063111305236816,0.891200065612793,0.9828178882598877,0.3484400510787964,0.9857333302497864,0.9950000643730164
183,0.8134000301361084,0.8802000284194946,0.9705979228019714,0.3776388466358185,0.9855111241340637,0.9948000311851501
184,0.8084444403648376,0.8848000168800354,0.9641785025596619,0.3659452199935913,0.9852444529533386,0.9950000643730164
185,0.8199333548545837,0.8914000391960144,0.9577353596687317,0.3588242828845978,0.987155556678772,0.9938000440597534
186,0.7980000376701355,0.8916000127792358,1.004598617553711,0.3573468327522278,0.9830889105796814,0.9944000244140625
187,0.81086665391922,0.8848000168800354,0.9538345336914062,0.37236854434013367,0.9854000210762024,0.9938000440597534
188,0.8078222274780273,0.8886000514030457,0.9946840405464172,0.36651507019996643,0.9846000075340271,0.9950000643730164
189,0.8131333589553833,0.893000066280365,0.9660268425941467,0.357605904340744,0.9854222536087036,0.9950000643730164
190,0.8113999962806702,0.8906000256538391,0.9647581577301025,0.35405099391937256,0.9850888848304749,0.9956000447273254
191,0.8181999921798706,0.8876000642776489,0.9454918503761292,0.34970325231552124,0.9864222407341003,0.995400071144104
192,0.8120889067649841,0.8868000507354736,0.9455170035362244,0.3671228885650635,0.9847778081893921,0.9952000379562378
193,0.815488874912262,0.886400043964386,0.9508768320083618,0.36422044038772583,0.9844666719436646,0.9948000311851501
194,0.8213111162185669,0.8972000479698181,0.9484739899635315,0.352062851190567,0.9871111512184143,0.9946000576019287
195,0.8209778070449829,0.8920000195503235,0.9245959520339966,0.36275485157966614,0.9862444400787354,0.9946000576019287
196,0.8111333250999451,0.8934000134468079,0.9696470499038696,0.3629857003688812,0.9851778149604797,0.9942000508308411
197,0.8083333373069763,0.8954000473022461,0.9553609490394592,0.3576391637325287,0.9848222136497498,0.9958000183105469
198,0.8261333703994751,0.8910000324249268,0.9428537487983704,0.3656654953956604,0.9869555830955505,0.995400071144104
199,0.8103333711624146,0.8958000540733337,0.9666281342506409,0.36055874824523926,0.9855111241340637,0.9950000643730164
200,0.8223111033439636,0.8942000269889832,0.9410604238510132,0.3650926351547241,0.9876222610473633,0.9948000311851501
201,0.8195555806159973,0.9014000296592712,0.945327639579773,0.3457131087779999,0.9864444732666016,0.9948000311851501
202,0.8170222043991089,0.8956000208854675,0.9450134038925171,0.35860392451286316,0.9852444529533386,0.995400071144104
203,0.8262888789176941,0.8902000188827515,0.9174397587776184,0.33877718448638916,0.9880000352859497,0.9940000176429749
204,0.8256666660308838,0.8962000608444214,0.9228483438491821,0.3535411059856415,0.9869333505630493,0.9950000643730164
205,0.8274666666984558,0.898400068283081,0.9287889003753662,0.3459274470806122,0.9880222082138062,0.9952000379562378
206,0.8235777616500854,0.8920000195503235,0.9379661679267883,0.336982399225235,0.9864444732666016,0.9946000576019287
207,0.8230000138282776,0.8886000514030457,0.9274622201919556,0.35240715742111206,0.98580002784729,0.9958000183105469
208,0.8307777643203735,0.89000004529953,0.9136266708374023,0.3578484058380127,0.9864000082015991,0.995400071144104
209,0.8247111439704895,0.8970000147819519,0.9437495470046997,0.33778220415115356,0.9865778088569641,0.9956000447273254
210,0.8289777636528015,0.8944000601768494,0.9177342057228088,0.3632792532444,0.9873999953269958,0.9938000440597534
211,0.8381555676460266,0.9018000364303589,0.8942978978157043,0.32260772585868835,0.9886666536331177,0.9960000514984131
212,0.8229555487632751,0.8936000466346741,0.929658055305481,0.36152663826942444,0.9862666726112366,0.9950000643730164
213,0.8289111256599426,0.8996000289916992,0.9090546369552612,0.34685349464416504,0.9877111315727234,0.9946000576019287
214,0.8299333453178406,0.8950000405311584,0.9182042479515076,0.33357107639312744,0.9882888793945312,0.9944000244140625
215,0.8405555486679077,0.8944000601768494,0.898627758026123,0.3569498360157013,0.9886000156402588,0.995400071144104
216,0.8290444612503052,0.8920000195503235,0.9242968559265137,0.34223827719688416,0.9876444339752197,0.9942000508308411
217,0.8350000381469727,0.8976000547409058,0.9265508055686951,0.3481600880622864,0.989466667175293,0.9948000311851501
218,0.8410000205039978,0.8964000344276428,0.8817199468612671,0.33316877484321594,0.9890666604042053,0.9958000183105469
219,0.855911135673523,0.8896000385284424,0.8750186562538147,0.35191845893859863,0.9906889200210571,0.9942000508308411
220,0.8421333432197571,0.8964000344276428,0.8979004621505737,0.3413422107696533,0.9883333444595337,0.9948000311851501
221,0.846311092376709,0.896600067615509,0.8739489912986755,0.34088602662086487,0.9899111390113831,0.9952000379562378
222,0.8381555676460266,0.8960000276565552,0.8979626893997192,0.3634357750415802,0.9887333512306213,0.9956000447273254
223,0.8330222368240356,0.894800066947937,0.9273883104324341,0.33488142490386963,0.9878222346305847,0.9962000250816345
224,0.8294000029563904,0.9020000696182251,0.9330859184265137,0.3224847912788391,0.9872222542762756,0.9962000250816345
225,0.845644474029541,0.8956000208854675,0.8935343623161316,0.34469297528266907,0.9892222285270691,0.9958000183105469
226,0.8514666557312012,0.8922000527381897,0.8657190799713135,0.34069353342056274,0.9901778101921082,0.9958000183105469
227,0.8397777676582336,0.9016000628471375,0.9022649526596069,0.3281077444553375,0.9885555505752563,0.9958000183105469
228,0.8398666977882385,0.898400068283081,0.9001157283782959,0.33435630798339844,0.9885111451148987,0.9956000447273254
229,0.8486889004707336,0.8940000534057617,0.8723510503768921,0.33240562677383423,0.9897333383560181,0.9956000447273254
230,0.8350666761398315,0.8934000134468079,0.9085184335708618,0.3505614697933197,0.9878888726234436,0.9948000311851501
231,0.8504444360733032,0.8986000418663025,0.8582667708396912,0.33765655755996704,0.9901999831199646,0.995400071144104
232,0.8391111493110657,0.9028000235557556,0.9155354499816895,0.3336184322834015,0.9882444739341736,0.9952000379562378
233,0.8462889194488525,0.8958000540733337,0.8861756920814514,0.3406650125980377,0.9893110990524292,0.9958000183105469
234,0.8540444374084473,0.8996000289916992,0.8698341846466064,0.3354092538356781,0.9904888868331909,0.9962000250816345
235,0.8644888997077942,0.9010000228881836,0.8468163013458252,0.3287050127983093,0.9916666746139526,0.9942000508308411
236,0.8456888794898987,0.8978000283241272,0.8977434039115906,0.3357287645339966,0.9891777634620667,0.9950000643730164
237,0.8539111018180847,0.8988000154495239,0.8637175559997559,0.3371075987815857,0.9892889261245728,0.9934000372886658
238,0.8601111173629761,0.8998000621795654,0.8354640603065491,0.33293575048446655,0.9905999898910522,0.9948000311851501
239,0.8702889084815979,0.9012000560760498,0.8234281539916992,0.33409351110458374,0.9915333390235901,0.9952000379562378
240,0.8603555560112,0.8928000330924988,0.8268250226974487,0.3439881503582001,0.9901999831199646,0.9952000379562378
241,0.8540444374084473,0.9010000228881836,0.8536294102668762,0.3320145606994629,0.9890444278717041,0.993600070476532
242,0.8551999926567078,0.9030000567436218,0.8532428741455078,0.33215096592903137,0.9903333187103271,0.9942000508308411
243,0.8575778007507324,0.8992000222206116,0.8609578013420105,0.3292251229286194,0.9900000095367432,0.9946000576019287
244,0.859511137008667,0.8962000608444214,0.8542312383651733,0.3375501036643982,0.9904666543006897,0.9938000440597534
245,0.863955557346344,0.9064000248908997,0.829156756401062,0.32232099771499634,0.9918444752693176,0.9946000576019287
246,0.8471555709838867,0.9016000628471375,0.8972824811935425,0.3286903500556946,0.9881777763366699,0.9948000311851501
247,0.8492666482925415,0.9008000493049622,0.8690222501754761,0.33172038197517395,0.9895111322402954,0.9956000447273254
248,0.8335111141204834,0.9066000580787659,0.8998291492462158,0.32153668999671936,0.9874666929244995,0.9960000514984131
249,0.8552444577217102,0.9038000702857971,0.8753597140312195,0.32004934549331665,0.9909777641296387,0.9952000379562378
250,0.8470222353935242,0.8992000222206116,0.8832111954689026,0.3326275646686554,0.9899333715438843,0.9946000576019287
251,0.8566666841506958,0.9008000493049622,0.8431606292724609,0.3211459219455719,0.990422248840332,0.995400071144104
