epoch,train_accuracy,val_accuracy,train_loss,val_loss,train_top5_accuracy,val_top5_accuracy
23,0.28456640243530273,0.39340001344680786,3.1637439727783203,2.3862075805664062,0.5814191699028015,0.7026000618934631
24,0.30025818943977356,0.381600022315979,3.086081027984619,2.393010377883911,0.6015847325325012,0.7028000354766846
25,0.3074697256088257,0.37860003113746643,3.0533645153045654,2.449665069580078,0.6124688386917114,0.6828000545501709
26,0.31786414980888367,0.4108000099658966,3.004915237426758,2.289030075073242,0.6214832663536072,0.7188000082969666
27,0.3160167336463928,0.39980003237724304,3.0416860580444336,2.3062798976898193,0.6178774833679199,0.716200053691864
28,0.3184205889701843,0.42640000581741333,3.046565532684326,2.2270779609680176,0.6221732497215271,0.7354000210762024
29,0.33253204822540283,0.4350000321865082,2.9759294986724854,2.1649580001831055,0.6348156929016113,0.7422000169754028
30,0.3370281457901001,0.4222000241279602,2.9692165851593018,2.2224831581115723,0.6412482261657715,0.7336000204086304
31,0.34837964177131653,0.4244000315666199,2.8913633823394775,2.169567584991455,0.6554932594299316,0.7560000419616699
32,0.3578614592552185,0.44620001316070557,2.850174903869629,2.1502044200897217,0.6637954115867615,0.7554000616073608
33,0.36683136224746704,0.4400000274181366,2.8004376888275146,2.18171763420105,0.6737891435623169,0.742400050163269
34,0.36861199140548706,0.4492000341415405,2.820050001144409,2.0840699672698975,0.6765714287757874,0.7624000310897827
35,0.38138800859451294,0.48420003056526184,2.763301134109497,1.9921952486038208,0.6842281222343445,0.7818000316619873
36,0.388399213552475,0.4918000102043152,2.739478349685669,1.9302879571914673,0.6937322020530701,0.7884000539779663
37,0.4029558300971985,0.4888000190258026,2.678607225418091,1.9409830570220947,0.7076656222343445,0.7898000478744507
38,0.39772525429725647,0.4952000379562378,2.704413414001465,1.9143781661987305,0.7005208134651184,0.7950000166893005
39,0.4133947491645813,0.5044000148773193,2.6620936393737793,1.854402780532837,0.7133858799934387,0.807200014591217
40,0.41918179392814636,0.5152000188827515,2.6281278133392334,1.8166307210922241,0.7194845080375671,0.8064000606536865
41,0.4248798191547394,0.5094000101089478,2.6115288734436035,1.8082809448242188,0.7280315160751343,0.815000057220459
42,0.43543002009391785,0.5234000086784363,2.5354835987091064,1.7722277641296387,0.7337072491645813,0.8174000382423401
43,0.4245014190673828,0.5186000466346741,2.640825033187866,1.8060166835784912,0.7216880321502686,0.813200056552887
44,0.44373220205307007,0.5333999991416931,2.5431501865386963,1.771620750427246,0.7391158938407898,0.8202000260353088
45,0.44328704476356506,0.5297999978065491,2.565114736557007,1.7720125913619995,0.7429442405700684,0.815000057220459
46,0.4577323794364929,0.5360000133514404,2.487785816192627,1.7150532007217407,0.7543402910232544,0.8286000490188599
47,0.4729122221469879,0.5442000031471252,2.418205499649048,1.6750619411468506,0.7662704586982727,0.8344000577926636
48,0.4793892502784729,0.5564000010490417,2.414346218109131,1.6477364301681519,0.770054280757904,0.8368000388145447
49,0.4819711446762085,0.5504000186920166,2.3889293670654297,1.6891018152236938,0.7732371687889099,0.8334000110626221
50,0.4912526607513428,0.5636000037193298,2.3276350498199463,1.5919294357299805,0.780893862247467,0.8470000624656677
51,0.48599982261657715,0.5702000260353088,2.4046175479888916,1.5970277786254883,0.7768206596374512,0.8468000292778015
52,0.4798566699028015,0.5703999996185303,2.421297311782837,1.5777194499969482,0.7665375471115112,0.8502000570297241
53,0.5103276371955872,0.5614000558853149,2.249817132949829,1.6129010915756226,0.7936253547668457,0.841200053691864
54,0.5165375471115112,0.5738000273704529,2.240342855453491,1.5963411331176758,0.7978543639183044,0.8462000489234924
55,0.5171385407447815,0.576200008392334,2.2489125728607178,1.5633760690689087,0.799011766910553,0.8512000441551208
56,0.5155359506607056,0.5660000443458557,2.284848213195801,1.5973610877990723,0.7988781929016113,0.8480000495910645
57,0.5234152674674988,0.5868000388145447,2.266441822052002,1.5215307474136353,0.8025062084197998,0.8596000671386719
58,0.5374599099159241,0.5872000455856323,2.203788995742798,1.5058249235153198,0.8151264190673828,0.8622000217437744
59,0.5218572020530701,0.6002000570297241,2.3090648651123047,1.5062103271484375,0.7971866130828857,0.8596000671386719
60,0.5313835740089417,0.5868000388145447,2.234193801879883,1.5221586227416992,0.807692289352417,0.8540000319480896
61,0.5493678450584412,0.5948000550270081,2.164367914199829,1.5267221927642822,0.8242966532707214,0.8568000197410583
62,0.5482549667358398,0.5922000408172607,2.159259080886841,1.5022757053375244,0.8217147588729858,0.8576000332832336
63,0.5560452342033386,0.5998000502586365,2.1486170291900635,1.4913266897201538,0.8273904919624329,0.8628000617027283
64,0.5680422186851501,0.597000002861023,2.1090261936187744,1.4828605651855469,0.8335559368133545,0.8702000379562378
65,0.5505253076553345,0.5994000434875488,2.1934661865234375,1.477599859237671,0.8199118375778198,0.8664000630378723
66,0.5684428215026855,0.6014000177383423,2.1557819843292236,1.4698153734207153,0.8309294581413269,0.8618000149726868
67,0.5921919345855713,0.610200047492981,2.0089879035949707,1.433627963066101,0.8496260643005371,0.8740000128746033
68,0.5687099099159241,0.6204000115394592,2.135913372039795,1.4288551807403564,0.8289262652397156,0.8746000528335571
69,0.5871394276618958,0.6110000014305115,2.046133518218994,1.4288297891616821,0.8446848392486572,0.8718000650405884
70,0.5920584201812744,0.6112000346183777,2.0266830921173096,1.4495558738708496,0.8458199501037598,0.8706000447273254
71,0.5900774598121643,0.6172000169754028,2.0542855262756348,1.4221065044403076,0.8495147824287415,0.8734000325202942
72,0.5950409770011902,0.6142000555992126,2.0324716567993164,1.43324613571167,0.8492476940155029,0.8708000183105469
73,0.5961315631866455,0.6222000122070312,2.0468945503234863,1.4205090999603271,0.8463318943977356,0.8748000264167786
74,0.6186787486076355,0.615600049495697,1.9209156036376953,1.4639564752578735,0.8623130321502686,0.8618000149726868
75,0.6181223392486572,0.6186000108718872,1.9151642322540283,1.4086170196533203,0.8654291033744812,0.8788000345230103
76,0.6292957663536072,0.6182000041007996,1.8853992223739624,1.4029135704040527,0.870726466178894,0.8770000338554382
77,0.6245548129081726,0.6214000582695007,1.9011390209197998,1.395795464515686,0.8667423129081726,0.878000020980835
78,0.6117120981216431,0.6176000237464905,1.9906988143920898,1.387644648551941,0.8506054282188416,0.8776000142097473
79,0.6410924196243286,0.6290000081062317,1.8474105596542358,1.373081922531128,0.8733084201812744,0.8786000609397888
80,0.6382656693458557,0.6178000569343567,1.8752095699310303,1.4097646474838257,0.8753116130828857,0.8738000392913818
81,0.6457443237304688,0.6360000371932983,1.8358908891677856,1.3728586435317993,0.8760683536529541,0.8784000277519226
82,0.6462562084197998,0.6270000338554382,1.892554521560669,1.3977266550064087,0.8757567405700684,0.8768000602722168
83,0.6499732732772827,0.6282000541687012,1.8254735469818115,1.4119563102722168,0.8752003312110901,0.8734000325202942
84,0.6605679988861084,0.6320000290870667,1.7737139463424683,1.3648908138275146,0.8816773295402527,0.8788000345230103
85,0.6599892973899841,0.6266000270843506,1.824927806854248,1.3877615928649902,0.8855279684066772,0.8784000277519226
86,0.6732994914054871,0.635200023651123,1.7559080123901367,1.367223858833313,0.891159176826477,0.8844000697135925
87,0.6698272824287415,0.631600022315979,1.7798103094100952,1.3810009956359863,0.8882656693458557,0.8806000351905823
88,0.6667556762695312,0.64000004529953,1.81853187084198,1.3771371841430664,0.8819444179534912,0.8738000392913818
89,0.6641070246696472,0.6476000547409058,1.811377763748169,1.3535412549972534,0.8853276371955872,0.8808000683784485
90,0.7001646757125854,0.6328000426292419,1.6492252349853516,1.376137375831604,0.9056490063667297,0.8778000473976135
91,0.68928062915802,0.6330000162124634,1.676573634147644,1.3544021844863892,0.8964120149612427,0.8840000629425049
92,0.695668637752533,0.6340000033378601,1.673462986946106,1.36381995677948,0.9006187915802002,0.8774000406265259
93,0.6804220080375671,0.6404000520706177,1.8175417184829712,1.3469209671020508,0.8910033702850342,0.8818000555038452
94,0.7019230723381042,0.6402000188827515,1.673708438873291,1.3517515659332275,0.9030671119689941,0.881600022315979
95,0.6998085975646973,0.6344000101089478,1.6574897766113281,1.3657362461090088,0.8974581360816956,0.879800021648407
96,0.704349160194397,0.6426000595092773,1.6785624027252197,1.3628754615783691,0.9047809839248657,0.879800021648407
97,0.7081775069236755,0.6462000012397766,1.6309226751327515,1.3495116233825684,0.9008413553237915,0.879800021648407
98,0.7071313858032227,0.6484000086784363,1.691567301750183,1.330209493637085,0.9017539024353027,0.8842000365257263
99,0.7120281457901001,0.6440000534057617,1.6501760482788086,1.3545551300048828,0.9017761945724487,0.8830000162124634
100,0.7145655155181885,0.6446000337600708,1.64850652217865,1.3414701223373413,0.9042468070983887,0.8826000690460205
101,0.7193732261657715,0.6522000432014465,1.6233447790145874,1.3344755172729492,0.9064058065414429,0.8810000419616699
102,0.7094461917877197,0.6516000032424927,1.6975821256637573,1.3359202146530151,0.9024438858032227,0.8824000358581543
103,0.7470842003822327,0.6464000344276428,1.5231001377105713,1.3488901853561401,0.9264378547668457,0.8800000548362732
104,0.72567218542099,0.6442000269889832,1.6250200271606445,1.395041823387146,0.908364474773407,0.8800000548362732
105,0.7253605723381042,0.6434000134468079,1.6295541524887085,1.3598077297210693,0.90981125831604,0.8806000351905823
106,0.7441684603691101,0.6530000567436218,1.548149824142456,1.3273513317108154,0.9181134104728699,0.885200023651123
107,0.7256276607513428,0.6498000025749207,1.6256240606307983,1.3595805168151855,0.9068732261657715,0.8812000155448914
108,0.73526531457901,0.656000018119812,1.5720916986465454,1.3427236080169678,0.9134837985038757,0.8818000555038452
109,0.7303017973899841,0.6570000052452087,1.6436426639556885,1.3305466175079346,0.9115695953369141,0.8830000162124634
110,0.7422765493392944,0.6528000235557556,1.6093541383743286,1.3166683912277222,0.91851407289505,0.8860000371932983
111,0.762597918510437,0.6522000432014465,1.488948106765747,1.3803311586380005,0.9256588220596313,0.8782000541687012
112,0.7533831596374512,0.6538000106811523,1.5015062093734741,1.3697996139526367,0.9181801676750183,0.8784000277519226
113,0.7552528381347656,0.6502000093460083,1.5155749320983887,1.3365532159805298,0.9219640493392944,0.881600022315979
114,0.7658253312110901,0.6546000242233276,1.452332615852356,1.3449002504348755,0.9278846383094788,0.8870000243186951
115,0.7596153616905212,0.6486000418663025,1.5091090202331543,1.3716285228729248,0.9237223863601685,0.8788000345230103
116,0.7564325332641602,0.6558000445365906,1.4856433868408203,1.3305368423461914,0.9177572727203369,0.8830000162124634
117,0.7482638955116272,0.6512000560760498,1.5428988933563232,1.36656653881073,0.914596676826477,0.8824000358581543
118,0.7315704822540283,0.6588000059127808,1.604779601097107,1.3282924890518188,0.9017761945724487,0.8828000426292419
119,0.7762419581413269,0.6654000282287598,1.4453121423721313,1.328228235244751,0.9305332899093628,0.8818000555038452
120,0.7827190160751343,0.659000039100647,1.4115620851516724,1.3538259267807007,0.9336938858032227,0.8808000683784485
121,0.7709445953369141,0.6580000519752502,1.4453797340393066,1.3316459655761719,0.9253026843070984,0.8840000629425049
122,0.7682068943977356,0.6584000587463379,1.494928002357483,1.311715006828308,0.9226540327072144,0.8830000162124634
123,0.7631320953369141,0.6618000268936157,1.5210951566696167,1.3280892372131348,0.9228320717811584,0.8822000622749329
124,0.7766871452331543,0.6614000201225281,1.4546070098876953,1.33876633644104,0.9255030155181885,0.884600043296814
125,0.7763977646827698,0.6602000594139099,1.5013666152954102,1.315424919128418,0.9289306998252869,0.8870000243186951
126,0.7868812084197998,0.656000018119812,1.384888768196106,1.332438349723816,0.9293981194496155,0.8878000378608704
127,0.7765535712242126,0.659600019454956,1.4452908039093018,1.3014626502990723,0.9253917336463928,0.894800066947937
128,0.7871482968330383,0.6610000133514404,1.396665096282959,1.3254351615905762,0.9318464994430542,0.8856000304222107
129,0.7835425734519958,0.6584000587463379,1.4259331226348877,1.3286101818084717,0.929331362247467,0.883400022983551
130,0.7942931056022644,0.6600000262260437,1.397442102432251,1.337816834449768,0.9334045648574829,0.8794000148773193
131,0.7794026136398315,0.6594000458717346,1.49702787399292,1.3345918655395508,0.9286413788795471,0.879800021648407
132,0.7904202342033386,0.6588000059127808,1.38620924949646,1.3467551469802856,0.9310674667358398,0.883400022983551
133,0.7873486280441284,0.6594000458717346,1.4228317737579346,1.3391484022140503,0.9295984506607056,0.8770000338554382
134,0.776086151599884,0.665600061416626,1.5005133152008057,1.3302435874938965,0.9249910712242126,0.8842000365257263
135,0.7795138955116272,0.6586000323295593,1.4761629104614258,1.376010537147522,0.9264378547668457,0.8786000609397888
136,0.7946937084197998,0.663800060749054,1.388643741607666,1.318861961364746,0.9308003783226013,0.8876000642776489
137,0.7882834672927856,0.6640000343322754,1.3955433368682861,1.336904764175415,0.9266381859779358,0.8848000168800354
138,0.7836315631866455,0.6666000485420227,1.4462999105453491,1.3254430294036865,0.9274616837501526,0.8814000487327576
139,0.7871928215026855,0.6668000221252441,1.4446310997009277,1.3313136100769043,0.9292868375778198,0.8796000480651855
140,0.8060897588729858,0.6766000390052795,1.3982057571411133,1.315216302871704,0.937833845615387,0.8838000297546387
141,0.813034176826477,0.6706000566482544,1.3759346008300781,1.3398957252502441,0.9407718777656555,0.8808000683784485
142,0.8157718777656555,0.6648000478744507,1.3136347532272339,1.3573006391525269,0.9417957663536072,0.8824000358581543
143,0.8046652674674988,0.6654000282287598,1.3401703834533691,1.3211451768875122,0.9356303215026855,0.8838000297546387
144,0.8024172186851501,0.6606000065803528,1.3657147884368896,1.3346372842788696,0.9352297186851501,0.8856000304222107
145,0.8254095315933228,0.664400041103363,1.2995054721832275,1.3237099647521973,0.9467147588729858,0.8854000568389893
146,0.8070245981216431,0.6614000201225281,1.3668828010559082,1.3544367551803589,0.9371216297149658,0.8828000426292419
147,0.8419248461723328,0.6618000268936157,1.2274208068847656,1.3572051525115967,0.9543046355247498,0.8836000561714172
148,0.8053107261657715,0.6664000153541565,1.3830641508102417,1.3403512239456177,0.9349403381347656,0.8810000419616699
149,0.821558952331543,0.6676000356674194,1.314399003982544,1.3420910835266113,0.944756031036377,0.8802000284194946
150,0.8076700568199158,0.6724000573158264,1.3190548419952393,1.3411747217178345,0.9336716532707214,0.8806000351905823
151,0.8275017738342285,0.662600040435791,1.2691528797149658,1.3516088724136353,0.9464476704597473,0.8806000351905823
152,0.8359152674674988,0.6682000160217285,1.2423588037490845,1.3255465030670166,0.9515669345855713,0.8856000304222107
153,0.83682781457901,0.6716000437736511,1.2006078958511353,1.3112150430679321,0.950120210647583,0.8858000636100769
154,0.8315304517745972,0.6704000234603882,1.235115647315979,1.3359688520431519,0.9471376538276672,0.8826000690460205
155,0.8156605958938599,0.6696000099182129,1.32306969165802,1.3527004718780518,0.9366542100906372,0.8776000142097473
156,0.8223824501037598,0.6670000553131104,1.268144130706787,1.3599426746368408,0.9425302743911743,0.8748000264167786
157,0.8347355723381042,0.6720000505447388,1.2638088464736938,1.3763376474380493,0.9482060074806213,0.8794000148773193
158,0.8107861280441284,0.6710000038146973,1.3652511835098267,1.3689229488372803,0.9387686848640442,0.8808000683784485
159,0.8287482261657715,0.6694000363349915,1.271431803703308,1.3695333003997803,0.9429976940155029,0.8788000345230103
160,0.8253427743911743,0.6720000505447388,1.2978378534317017,1.361767292022705,0.9450008869171143,0.8774000406265259
161,0.8302839994430542,0.6748000383377075,1.2926284074783325,1.3664026260375977,0.942285418510437,0.8806000351905823
162,0.8316417336463928,0.6706000566482544,1.3316168785095215,1.355851650238037,0.9477608799934387,0.8824000358581543
163,0.826010525226593,0.6696000099182129,1.2867814302444458,1.3344883918762207,0.9410834908485413,0.8800000548362732
164,0.8217592835426331,0.6658000349998474,1.3271127939224243,1.3432828187942505,0.9389022588729858,0.8842000365257263
165,0.8450854420661926,0.664400041103363,1.224434494972229,1.3604398965835571,0.9526575803756714,0.8784000277519226
166,0.8353587985038757,0.6708000302314758,1.2850614786148071,1.3448715209960938,0.9467815160751343,0.8766000270843506
167,0.8285256624221802,0.6704000234603882,1.2957886457443237,1.364639163017273,0.9448673129081726,0.8748000264167786
168,0.8364049196243286,0.6650000214576721,1.2912417650222778,1.3743290901184082,0.9478721618652344,0.8772000670433044
169,0.8226050734519958,0.6718000173568726,1.3084566593170166,1.3442637920379639,0.9403489828109741,0.8810000419616699
170,0.8565704822540283,0.6690000295639038,1.148422360420227,1.3690555095672607,0.9558404684066772,0.8758000135421753
171,0.8341123461723328,0.6712000370025635,1.2825976610183716,1.3350238800048828,0.9464031457901001,0.8802000284194946
172,0.8184205889701843,0.6694000363349915,1.3299814462661743,1.3365452289581299,0.9395699501037598,0.8830000162124634
173,0.833823025226593,0.6690000295639038,1.2901909351348877,1.3746278285980225,0.94709312915802,0.8804000616073608
174,0.8399438858032227,0.6726000308990479,1.2342556715011597,1.2961658239364624,0.9481169581413269,0.8890000581741333
175,0.8643385171890259,0.6754000186920166,1.172061562538147,1.3217992782592773,0.9620058536529541,0.8868000507354736
176,0.8475783467292786,0.6648000478744507,1.244154691696167,1.350298285484314,0.952568531036377,0.8814000487327576
177,0.8386529684066772,0.6706000566482544,1.2512375116348267,1.3203059434890747,0.9455795884132385,0.8856000304222107
178,0.8381855487823486,0.6710000038146973,1.2408206462860107,1.3206572532653809,0.9451789259910583,0.8842000365257263
179,0.8483128547668457,0.6730000376701355,1.175744891166687,1.3229854106903076,0.948317289352417,0.8868000507354736
180,0.8466880321502686,0.6716000437736511,1.269843339920044,1.3586516380310059,0.9519453048706055,0.8804000616073608
181,0.8484019041061401,0.6686000227928162,1.2539080381393433,1.350360631942749,0.9538595080375671,0.8830000162124634
182,0.8465099930763245,0.6774000525474548,1.239727258682251,1.3058152198791504,0.9521234035491943,0.8888000249862671
183,0.8539218306541443,0.6694000363349915,1.2157553434371948,1.3538790941238403,0.957020103931427,0.8752000331878662
184,0.8367387652397156,0.6714000105857849,1.286224126815796,1.3497213125228882,0.9475160241127014,0.8822000622749329
185,0.848557710647583,0.6754000186920166,1.1914563179016113,1.3492038249969482,0.9529914259910583,0.8818000555038452
186,0.8459089994430542,0.6712000370025635,1.247977375984192,1.321948528289795,0.9504095315933228,0.8862000703811646
187,0.8559695482254028,0.6738000512123108,1.1598414182662964,1.3594281673431396,0.9556401371955872,0.8820000290870667
188,0.8489137887954712,0.676800012588501,1.2297723293304443,1.3327492475509644,0.953102707862854,0.8800000548362732
189,0.8528311848640442,0.678600013256073,1.2383619546890259,1.330019235610962,0.9550614356994629,0.8806000351905823
190,0.8547676205635071,0.6734000444412231,1.1641888618469238,1.3208863735198975,0.9523237347602844,0.8860000371932983
191,0.8435941934585571,0.6788000464439392,1.24822998046875,1.3294076919555664,0.9511663317680359,0.8818000555038452
192,0.8551459908485413,0.6802000403404236,1.1638493537902832,1.326107144355774,0.9504985809326172,0.8836000561714172
193,0.851918637752533,0.6798000335693359,1.2166177034378052,1.325816035270691,0.952791154384613,0.8848000168800354
194,0.8657852411270142,0.6688000559806824,1.1484146118164062,1.3402944803237915,0.9579549431800842,0.8794000148773193
195,0.8779380321502686,0.6782000064849854,1.1341233253479004,1.341195821762085,0.9662126302719116,0.883400022983551
196,0.8485131859779358,0.6718000173568726,1.1791775226593018,1.3496285676956177,0.9476718306541443,0.8810000419616699
197,0.8446625471115112,0.6770000457763672,1.2520478963851929,1.3562414646148682,0.949229896068573,0.8794000148773193
198,0.8510950803756714,0.6780000329017639,1.2106536626815796,1.316023349761963,0.9520788788795471,0.8866000175476074
199,0.858128547668457,0.678600013256073,1.2004780769348145,1.3262075185775757,0.9550614356994629,0.8874000310897827
200,0.8511841297149658,0.6802000403404236,1.1918976306915283,1.323472499847412,0.9509437084197998,0.8812000155448914
201,0.8537882566452026,0.6716000437736511,1.2037103176116943,1.3476606607437134,0.9541265964508057,0.8820000290870667
202,0.8517405390739441,0.6690000295639038,1.1763594150543213,1.339552640914917,0.9528356194496155,0.8880000710487366
203,0.8523415327072144,0.6788000464439392,1.2333862781524658,1.3108584880828857,0.9536146521568298,0.8870000243186951
204,0.8603543639183044,0.6778000593185425,1.1378509998321533,1.3360618352890015,0.9545494914054871,0.8842000365257263
205,0.8538550734519958,0.6748000383377075,1.2142276763916016,1.327554702758789,0.9535256624221802,0.8832000494003296
206,0.8771812915802002,0.6830000281333923,1.0941085815429688,1.314904808998108,0.9655448794364929,0.8838000297546387
207,0.8591524362564087,0.6838000416755676,1.190786361694336,1.2941352128982544,0.9549501538276672,0.8878000378608704
208,0.8578169345855713,0.6802000403404236,1.1956075429916382,1.3415507078170776,0.9534143209457397,0.8876000642776489
209,0.8784499764442444,0.6830000281333923,1.0691851377487183,1.3161436319351196,0.9635639190673828,0.8824000358581543
210,0.8544114828109741,0.6778000593185425,1.2555354833602905,1.3129879236221313,0.9541043639183044,0.889400064945221
211,0.8593527674674988,0.6776000261306763,1.1093083620071411,1.3308992385864258,0.9519898295402527,0.8786000609397888
212,0.8834802508354187,0.6830000281333923,1.0341098308563232,1.316666841506958,0.9655225872993469,0.8868000507354736
213,0.8666978478431702,0.6794000267982483,1.1173688173294067,1.3412864208221436,0.9569755792617798,0.8822000622749329
214,0.8731526136398315,0.6796000599861145,1.1231147050857544,1.3320647478103638,0.960603654384613,0.8836000561714172
215,0.8757567405700684,0.6766000390052795,1.0980665683746338,1.338436484336853,0.9618500471115112,0.8848000168800354
216,0.8534321784973145,0.6818000078201294,1.2591689825057983,1.3117107152938843,0.9563523530960083,0.8836000561714172
217,0.8718616366386414,0.6846000552177429,1.106204628944397,1.324764370918274,0.9600917100906372,0.8826000690460205
218,0.8772702813148499,0.6842000484466553,1.1053193807601929,1.2996699810028076,0.9647436141967773,0.8850000500679016
219,0.8760461211204529,0.6830000281333923,1.118523359298706,1.3271268606185913,0.961805522441864,0.8836000561714172
220,0.8661413788795471,0.682200014591217,1.1701405048370361,1.3209953308105469,0.9597355723381042,0.8856000304222107
221,0.8917156457901001,0.6832000613212585,1.0202610492706299,1.3531948328018188,0.9678819179534912,0.8814000487327576
222,0.8767138719558716,0.6770000457763672,1.078129768371582,1.3129380941390991,0.9621171355247498,0.8898000717163086
223,0.865941047668457,0.6856000423431396,1.1512686014175415,1.3338931798934937,0.9579771757125854,0.8814000487327576
224,0.8449074029922485,0.6908000111579895,1.2529243230819702,1.3010584115982056,0.9497863054275513,0.8824000358581543
225,0.8813657164573669,0.6808000206947327,1.0655535459518433,1.365427851676941,0.964476466178894,0.8788000345230103
226,0.8672765493392944,0.6842000484466553,1.1644335985183716,1.3303117752075195,0.9581775069236755,0.8872000575065613
227,0.8812544345855713,0.6864000558853149,1.064782977104187,1.2891533374786377,0.9658342003822327,0.8856000304222107
228,0.8591969609260559,0.6854000091552734,1.2032358646392822,1.3566442728042603,0.95579594373703,0.8770000338554382
229,0.8730635643005371,0.6866000294685364,1.1412502527236938,1.2924546003341675,0.961293637752533,0.8866000175476074
230,0.8754006624221802,0.682200014591217,1.0596450567245483,1.302899718284607,0.9600694179534912,0.8856000304222107
231,0.8750890493392944,0.6908000111579895,1.1308897733688354,1.3168060779571533,0.9634971618652344,0.883400022983551
232,0.87925124168396,0.6832000613212585,1.0909544229507446,1.3076832294464111,0.9624955654144287,0.8862000703811646
233,0.8803864121437073,0.6828000545501709,1.1370813846588135,1.3427410125732422,0.9647658467292786,0.8786000609397888
234,0.8796963691711426,0.6798000335693359,1.1243383884429932,1.326532006263733,0.9651442170143127,0.8836000561714172
235,0.8726184368133545,0.6864000558853149,1.1387019157409668,1.3247860670089722,0.9593794345855713,0.8802000284194946
236,0.8752003312110901,0.687000036239624,1.1393258571624756,1.3247987031936646,0.9631187915802002,0.8810000419616699
237,0.8874421119689941,0.6868000030517578,1.0577987432479858,1.2911067008972168,0.9667468070983887,0.8842000365257263
238,0.8665420413017273,0.6890000104904175,1.1595947742462158,1.3692926168441772,0.95737624168396,0.8824000358581543
239,0.8877092003822327,0.681600034236908,1.0180773735046387,1.3469493389129639,0.965745210647583,0.8782000541687012
240,0.8860176205635071,0.6838000416755676,1.0723479986190796,1.3090143203735352,0.9642761945724487,0.883400022983551
241,0.8687677979469299,0.687000036239624,1.150005578994751,1.3043025732040405,0.9591346383094788,0.8804000616073608
242,0.87589031457901,0.685200035572052,1.0746313333511353,1.3157087564468384,0.9610265493392944,0.8844000697135925
243,0.8629584908485413,0.6864000558853149,1.1280343532562256,1.2927539348602295,0.9565081596374512,0.8870000243186951
244,0.8958333134651184,0.6838000416755676,1.0048948526382446,1.3272627592086792,0.969306468963623,0.8842000365257263
245,0.8854389190673828,0.682200014591217,1.06350839138031,1.3154330253601074,0.9665019512176514,0.8800000548362732
246,0.8818776607513428,0.6808000206947327,1.0523020029067993,1.358228325843811,0.963942289352417,0.8828000426292419
247,0.8788728713989258,0.6846000552177429,1.1160426139831543,1.3225066661834717,0.9646767973899841,0.8808000683784485
248,0.87321937084198,0.6828000545501709,1.092566728591919,1.324632167816162,0.9604478478431702,0.8802000284194946
249,0.876246452331543,0.6842000484466553,1.1059588193893433,1.3596748113632202,0.9622507095336914,0.8826000690460205
250,0.8812544345855713,0.6814000606536865,1.1009479761123657,1.3560316562652588,0.9648993611335754,0.8814000487327576
251,0.8901353478431702,0.6902000308036804,1.0341718196868896,1.3103729486465454,0.9649884104728699,0.8844000697135925
252,0.8867743611335754,0.6906000375747681,1.0276542901992798,1.3267574310302734,0.9668357968330383,0.8800000548362732
